xn,y,ymin,ymax,d,d_obs,u
18.271517,18.271517,20.0,22.0,16.933332,16.933332,0.9869343
18.158905,18.271517,20.0,22.0,16.966667,16.966667,0.9870451
18.049086,18.158905,20.0,22.0,17.0,17.0,0.98622155
17.94224,18.049086,20.0,22.0,17.033333,17.033333,0.98537666
17.838398,17.94224,20.0,22.0,17.066668,17.066668,0.9845143
17.737587,17.838398,20.0,22.0,17.1,17.1,0.9836373
17.639828,17.737587,20.0,22.0,17.133333,17.133333,0.9827487
17.545132,17.639828,20.0,22.0,17.166666,17.166666,0.9818516
17.453508,17.545132,20.0,22.0,17.2,17.2,0.98094934
17.364962,17.453508,20.0,22.0,17.233334,17.233334,0.98004526
17.279486,17.364962,20.0,22.0,17.266666,17.266666,0.97914255
17.197073,17.279486,20.0,22.0,17.3,17.3,0.97824484
17.117708,17.197073,20.0,22.0,17.333334,17.333334,0.9773555
17.041372,17.117708,20.0,22.0,17.366667,17.366667,0.97647756
16.968039,17.041372,20.0,22.0,17.4,17.4,0.9756144
16.897676,16.968039,20.0,22.0,17.433332,17.433332,0.97476894
16.83025,16.897676,20.0,22.0,17.466667,17.466667,0.9739445
16.765718,16.83025,20.0,22.0,17.5,17.5,0.97314316
16.704039,16.765718,20.0,22.0,17.533333,17.533333,0.9723679
16.64516,16.704039,20.0,22.0,17.566668,17.566668,0.971621
16.589031,16.64516,20.0,22.0,17.6,17.6,0.9709043
16.535595,16.589031,20.0,22.0,17.633333,17.633333,0.97021997
16.484793,16.535595,20.0,22.0,17.666666,17.666666,0.9695693
16.436563,16.484793,20.0,22.0,17.7,17.7,0.968954
16.390842,16.436563,20.0,22.0,17.733334,17.733334,0.96837485
16.347563,16.390842,20.0,22.0,17.766666,17.766666,0.9678331
16.306658,16.347563,20.0,22.0,17.8,17.8,0.9673291
16.268059,16.306658,20.0,22.0,17.833334,17.833334,0.96686316
16.231695,16.268059,20.0,22.0,17.866667,17.866667,0.96643585
16.197495,16.231695,20.0,22.0,17.9,17.9,0.966047
16.165388,16.197495,20.0,22.0,17.933332,17.933332,0.96569633
16.135302,16.165388,20.0,22.0,17.966667,17.966667,0.9653836
16.107166,16.135302,20.0,22.0,18.0,18.0,0.96510804
16.08091,16.107166,20.0,22.0,18.016666,18.016666,0.9647177
16.05617,16.08091,20.0,22.0,18.033333,18.033333,0.96436065
16.032887,16.05617,20.0,22.0,18.05,18.05,0.9640306
16.011002,16.032887,20.0,22.0,18.066668,18.066668,0.9637275
15.990459,16.011002,20.0,22.0,18.083334,18.083334,0.96345013
15.971205,15.990459,20.0,22.0,18.1,18.1,0.96319836
15.953183,15.971205,20.0,22.0,18.116667,18.116667,0.9629712
15.936342,15.953183,20.0,22.0,18.133333,18.133333,0.9627682
15.920631,15.936342,20.0,22.0,18.15,18.15,0.9625884
15.906001,15.920631,20.0,22.0,18.166666,18.166666,0.9624313
15.892403,15.906001,20.0,22.0,18.183332,18.183332,0.96229583
15.879789,15.892403,20.0,22.0,18.2,18.2,0.96218127
15.868117,15.879789,20.0,22.0,18.216667,18.216667,0.9620869
15.857342,15.868117,20.0,22.0,18.233334,18.233334,0.96201175
15.847422,15.857342,20.0,22.0,18.25,18.25,0.9619551
15.838316,15.847422,20.0,22.0,18.266666,18.266666,0.96191627
15.829987,15.838316,20.0,22.0,18.283333,18.283333,0.96189415
15.822396,15.829987,20.0,22.0,18.3,18.3,0.961888
15.815509,15.822396,20.0,22.0,18.316668,18.316668,0.96189725
15.80929,15.815509,20.0,22.0,18.333334,18.333334,0.9619211
15.803707,15.80929,20.0,22.0,18.35,18.35,0.9619586
15.798729,15.803707,20.0,22.0,18.366667,18.366667,0.96200913
15.794325,15.798729,20.0,22.0,18.383333,18.383333,0.962072
15.790466,15.794325,20.0,22.0,18.4,18.4,0.96214664
15.787126,15.790466,20.0,22.0,18.416666,18.416666,0.96223205
15.784276,15.787126,20.0,22.0,18.433332,18.433332,0.96232796
15.781894,15.784276,20.0,22.0,18.45,18.45,0.9624335
15.779954,15.781894,20.0,22.0,18.466667,18.466667,0.9625484
15.778434,15.779954,20.0,22.0,18.483334,18.483334,0.9626715
15.777312,15.778434,20.0,22.0,18.5,18.5,0.9628029
15.776568,15.777312,20.0,22.0,18.516666,18.516666,0.9629417
15.776183,15.776568,20.0,22.0,18.533333,18.533333,0.9630876
15.776137,15.776183,20.0,22.0,18.55,18.55,0.96324
15.776414,15.776137,20.0,22.0,18.566668,18.566668,0.9633987
15.776995,15.776414,20.0,22.0,18.583334,18.583334,0.96356255
15.777864,15.776995,20.0,22.0,18.6,18.6,0.9637322
15.779008,15.777864,20.0,22.0,18.616667,18.616667,0.9639062
15.780411,15.779008,20.0,22.0,18.633333,18.633333,0.96408504
15.78206,15.780411,20.0,22.0,18.65,18.65,0.9642679
15.783941,15.78206,20.0,22.0,18.666666,18.666666,0.9644545
15.786043,15.783941,20.0,22.0,18.683332,18.683332,0.9646447
15.788354,15.786043,20.0,22.0,18.7,18.7,0.9648381
15.790862,15.788354,20.0,22.0,18.716667,18.716667,0.9650342
15.793557,15.790862,20.0,22.0,18.733334,18.733334,0.9652332
15.79643,15.793557,20.0,22.0,18.75,18.75,0.9654346
15.79947,15.79643,20.0,22.0,18.766666,18.766666,0.965638
15.80267,15.79947,20.0,22.0,18.783333,18.783333,0.96584344
15.806019,15.80267,20.0,22.0,18.8,18.8,0.9660505
15.809511,15.806019,20.0,22.0,18.816668,18.816668,0.9662592
15.813138,15.809511,20.0,22.0,18.833334,18.833334,0.9664692
15.816893,15.813138,20.0,22.0,18.85,18.85,0.9666804
15.820768,15.816893,20.0,22.0,18.866667,18.866667,0.9668924
15.824759,15.820768,20.0,22.0,18.883333,18.883333,0.96710545
15.828856,15.824759,20.0,22.0,18.9,18.9,0.96731925
15.833057,15.828856,20.0,22.0,18.916666,18.916666,0.96753347
15.837356,15.833057,20.0,22.0,18.933332,18.933332,0.9677482
15.841745,15.837356,20.0,22.0,18.95,18.95,0.96796316
15.846222,15.841745,20.0,22.0,18.966667,18.966667,0.96817845
15.850781,15.846222,20.0,22.0,18.983334,18.983334,0.96839374
15.855419,15.850781,20.0,22.0,19.0,19.0,0.9686091
15.86013,15.855419,20.0,22.0,18.95,18.95,0.9682737
15.8636265,15.86013,20.0,22.0,18.9,18.9,0.9679363
15.8659725,15.8636265,20.0,22.0,18.85,18.85,0.9675744
15.867234,15.8659725,20.0,22.0,18.8,18.8,0.9671884
15.867473,15.867234,20.0,22.0,18.75,18.75,0.96677876
15.866744,15.867473,20.0,22.0,18.7,18.7,0.9663459
15.865103,15.866744,20.0,22.0,18.65,18.65,0.96589
15.862598,15.865103,20.0,22.0,18.6,18.6,0.96541125
15.859279,15.862598,20.0,22.0,18.55,18.55,0.96490973
15.855187,15.859279,20.0,22.0,18.5,18.5,0.96438575
15.850366,15.855187,20.0,22.0,18.45,18.45,0.9638395
15.844853,15.850366,20.0,22.0,18.4,18.4,0.96327066
15.838687,15.844853,20.0,22.0,18.35,18.35,0.96267956
15.831901,15.838687,20.0,22.0,18.3,18.3,0.9620662
15.824528,15.831901,20.0,22.0,18.25,18.25,0.96143025
15.8166,15.824528,20.0,22.0,18.2,18.2,0.9607719
15.8081455,15.8166,20.0,22.0,18.15,18.15,0.9600909
15.799193,15.8081455,20.0,22.0,18.1,18.1,0.9593873
15.789769,15.799193,20.0,22.0,18.05,18.05,0.958661
15.779898,15.789769,20.0,22.0,18.0,18.0,0.9579116
15.769603,15.779898,20.0,22.0,17.95,17.95,0.9571392
15.758906,15.769603,20.0,22.0,17.9,17.9,0.9563433
15.74783,15.758906,20.0,22.0,17.85,17.85,0.95552397
15.736395,15.74783,20.0,22.0,17.8,17.8,0.954681
15.72462,15.736395,20.0,22.0,17.75,17.75,0.95381397
15.7125225,15.72462,20.0,22.0,17.7,17.7,0.9529229
15.700121,15.7125225,20.0,22.0,17.65,17.65,0.95200723
15.687432,15.700121,20.0,22.0,17.6,17.6,0.9510672
15.674472,15.687432,20.0,22.0,17.55,17.55,0.950102
15.661254,15.674472,20.0,22.0,17.5,17.5,0.9491117
15.647794,15.661254,20.0,22.0,17.45,17.45,0.94809586
15.634106,15.647794,20.0,22.0,17.4,17.4,0.94705427
15.620202,15.634106,20.0,22.0,17.35,17.35,0.9459867
15.606096,15.620202,20.0,22.0,17.3,17.3,0.9448926
15.5918,15.606096,20.0,22.0,17.25,17.25,0.943772
15.577324,15.5918,20.0,22.0,17.2,17.2,0.9426241
15.56268,15.577324,20.0,22.0,17.15,17.15,0.9414491
15.547879,15.56268,20.0,22.0,17.1,17.1,0.94024664
15.532931,15.547879,20.0,22.0,17.05,17.05,0.939016
15.517845,15.532931,20.0,22.0,17.0,17.0,0.93775713
15.502631,15.517845,20.0,22.0,16.95,16.95,0.9364697
15.487298,15.502631,20.0,22.0,16.9,16.9,0.9351535
15.471853,15.487298,20.0,22.0,16.85,16.85,0.93380797
15.456306,15.471853,20.0,22.0,16.8,16.8,0.93243295
15.440664,15.456306,20.0,22.0,16.75,16.75,0.9310279
15.424935,15.440664,20.0,22.0,16.7,16.7,0.92959267
15.409126,15.424935,20.0,22.0,16.65,16.65,0.92812693
15.393245,15.409126,20.0,22.0,16.6,16.6,0.9266304
15.377297,15.393245,20.0,22.0,16.55,16.55,0.92510265
15.36129,15.377297,20.0,22.0,16.5,16.5,0.9235436
15.345229,15.36129,20.0,22.0,16.45,16.45,0.9219524
15.329122,15.345229,20.0,22.0,16.4,16.4,0.92032915
15.312972,15.329122,20.0,22.0,16.35,16.35,0.9186736
15.296787,15.312972,20.0,22.0,16.3,16.3,0.9169852
15.280572,15.296787,20.0,22.0,16.25,16.25,0.91526383
15.264331,15.280572,20.0,22.0,16.2,16.2,0.9135092
15.24807,15.264331,20.0,22.0,16.15,16.15,0.91172117
15.231792,15.24807,20.0,22.0,16.1,16.1,0.909899
15.215505,15.231792,20.0,22.0,16.05,16.05,0.90804285
15.199211,15.215505,20.0,22.0,16.0,16.0,0.9061523
15.182915,15.199211,20.0,22.0,16.016666,16.016666,0.905762
15.167815,15.182915,20.0,22.0,16.033333,16.033333,0.9053712
15.153862,15.167815,20.0,22.0,16.05,16.05,0.9050366
15.140997,15.153862,20.0,22.0,16.066668,16.066668,0.90475667
15.129162,15.140997,20.0,22.0,16.083334,16.083334,0.90452826
15.118303,15.129162,20.0,22.0,16.1,16.1,0.904349
15.10837,15.118303,20.0,22.0,16.116667,16.116667,0.9042172
15.099311,15.10837,20.0,22.0,16.133333,16.133333,0.9041296
15.09108,15.099311,20.0,22.0,16.15,16.15,0.90408415
15.083631,15.09108,20.0,22.0,16.166666,16.166666,0.90407866
15.076921,15.083631,20.0,22.0,16.183332,16.183332,0.90411067
15.07091,15.076921,20.0,22.0,16.2,16.2,0.90417856
15.065559,15.07091,20.0,22.0,16.216667,16.216667,0.90427977
15.06083,15.065559,20.0,22.0,16.233334,16.233334,0.9044125
15.056688,15.06083,20.0,22.0,16.25,16.25,0.9045748
15.053102,15.056688,20.0,22.0,16.266666,16.266666,0.90476507
15.050037,15.053102,20.0,22.0,16.283333,16.283333,0.9049809
15.047465,15.050037,20.0,22.0,16.3,16.3,0.9052211
15.045359,15.047465,20.0,22.0,16.316668,16.316668,0.9054843
15.04369,15.045359,20.0,22.0,16.333334,16.333334,0.90576905
15.042434,15.04369,20.0,22.0,16.35,16.35,0.9060731
15.041567,15.042434,20.0,22.0,16.366667,16.366667,0.9063961
15.041066,15.041567,20.0,22.0,16.383333,16.383333,0.90673566
15.040911,15.041066,20.0,22.0,16.4,16.4,0.9070917
15.04108,15.040911,20.0,22.0,16.416666,16.416666,0.9074621
15.041556,15.04108,20.0,22.0,16.433332,16.433332,0.90784633
15.04232,15.041556,20.0,22.0,16.45,16.45,0.9082431
15.043356,15.04232,20.0,22.0,16.466667,16.466667,0.9086518
15.044647,15.043356,20.0,22.0,16.483334,16.483334,0.9090709
15.04618,15.044647,20.0,22.0,16.5,16.5,0.9095
15.047939,15.04618,20.0,22.0,16.516666,16.516666,0.90993816
15.049912,15.047939,20.0,22.0,16.533333,16.533333,0.9103846
15.052087,15.049912,20.0,22.0,16.55,16.55,0.9108384
15.054451,15.052087,20.0,22.0,16.566668,16.566668,0.91129935
15.0569935,15.054451,20.0,22.0,16.583334,16.583334,0.9117669
15.059704,15.0569935,20.0,22.0,16.6,16.6,0.91223943
15.0625725,15.059704,20.0,22.0,16.616667,16.616667,0.9127172
15.065591,15.0625725,20.0,22.0,16.633333,16.633333,0.91319966
15.068749,15.065591,20.0,22.0,16.65,16.65,0.9136861
15.072041,15.068749,20.0,22.0,16.666666,16.666666,0.9141765
15.075457,15.072041,20.0,22.0,16.683332,16.683332,0.9146698
15.078991,15.075457,20.0,22.0,16.7,16.7,0.9151658
15.082636,15.078991,20.0,22.0,16.716667,16.716667,0.9156643
15.086386,15.082636,20.0,22.0,16.733334,16.733334,0.916165
15.090235,15.086386,20.0,22.0,16.75,16.75,0.91666716
15.094176,15.090235,20.0,22.0,16.766666,16.766666,0.91717106
15.0982065,15.094176,20.0,22.0,16.783333,16.783333,0.91767585
15.10232,15.0982065,20.0,22.0,16.8,16.8,0.9181815
15.106511,15.10232,20.0,22.0,16.816668,16.816668,0.918688
15.110777,15.106511,20.0,22.0,16.833334,16.833334,0.91919464
15.115112,15.110777,20.0,22.0,16.85,16.85,0.91970146
15.1195135,15.115112,20.0,22.0,16.866667,16.866667,0.92020804
15.123978,15.1195135,20.0,22.0,16.883333,16.883333,0.9207149
15.128501,15.123978,20.0,22.0,16.9,16.9,0.9212208
15.13308,15.128501,20.0,22.0,16.916666,16.916666,0.9217264
15.137712,15.13308,20.0,22.0,16.933332,16.933332,0.92223114
15.142393,15.137712,20.0,22.0,16.95,16.95,0.92273504
15.147122,15.142393,20.0,22.0,16.966667,16.966667,0.9232379
15.151896,15.147122,20.0,22.0,16.983334,16.983334,0.92373973
15.1567135,15.151896,20.0,22.0,17.0,17.0,0.92424035
15.161571,15.1567135,20.0,22.0,16.966667,16.966667,0.923794
15.165503,15.161571,20.0,22.0,16.933332,16.933332,0.9233469
15.16856,15.165503,20.0,22.0,16.9,16.9,0.9228617
15.170795,15.16856,20.0,22.0,16.866667,16.866667,0.92233944
15.172259,15.170795,20.0,22.0,16.833334,16.833334,0.9217817
15.172998,15.172259,20.0,22.0,16.8,16.8,0.9211894
15.173057,15.172998,20.0,22.0,16.766666,16.766666,0.92056406
15.172474,15.173057,20.0,22.0,16.733334,16.733334,0.9199068
15.171289,15.172474,20.0,22.0,16.7,16.7,0.91921854
15.169539,15.171289,20.0,22.0,16.666666,16.666666,0.9185003
15.167257,15.169539,20.0,22.0,16.633333,16.633333,0.91775274
15.164475,15.167257,20.0,22.0,16.6,16.6,0.91697687
15.161223,15.164475,20.0,22.0,16.566668,16.566668,0.91617316
15.157529,15.161223,20.0,22.0,16.533333,16.533333,0.9153426
15.153419,15.157529,20.0,22.0,16.5,16.5,0.91448545
15.148917,15.153419,20.0,22.0,16.466667,16.466667,0.91360265
15.144049,15.148917,20.0,22.0,16.433332,16.433332,0.9126944
15.138835,15.144049,20.0,22.0,16.4,16.4,0.9117614
15.133296,15.138835,20.0,22.0,16.366667,16.366667,0.9108042
15.127453,15.133296,20.0,22.0,16.333334,16.333334,0.9098229
15.121324,15.127453,20.0,22.0,16.3,16.3,0.90881777
15.114925,15.121324,20.0,22.0,16.266666,16.266666,0.90779
15.108274,15.114925,20.0,22.0,16.233334,16.233334,0.90673923
15.101387,15.108274,20.0,22.0,16.2,16.2,0.9056658
15.094278,15.101387,20.0,22.0,16.166666,16.166666,0.90457064
15.086962,15.094278,20.0,22.0,16.133333,16.133333,0.9034534
15.079451,15.086962,20.0,22.0,16.1,16.1,0.9023144
15.071757,15.079451,20.0,22.0,16.066668,16.066668,0.90115404
15.063894,15.071757,20.0,22.0,16.033333,16.033333,0.89997256
15.055872,15.063894,20.0,22.0,16.0,16.0,0.89877033
15.047701,15.055872,20.0,22.0,15.966666,15.966666,0.8975473
15.0393915,15.047701,20.0,22.0,15.933333,15.933333,0.8963035
15.030953,15.0393915,20.0,22.0,15.9,15.9,0.89503974
15.022396,15.030953,20.0,22.0,15.866667,15.866667,0.89375556
15.013727,15.022396,20.0,22.0,15.833333,15.833333,0.8924515
15.004955,15.013727,20.0,22.0,15.8,15.8,0.89112794
14.996087,15.004955,20.0,22.0,15.766666,15.766666,0.8897845
14.987131,14.996087,20.0,22.0,15.733334,15.733334,0.8884216
14.978093,14.987131,20.0,22.0,15.7,15.7,0.88703924
14.968981,14.978093,20.0,22.0,15.666667,15.666667,0.8856377
14.9598,14.968981,20.0,22.0,15.633333,15.633333,0.8842169
14.950556,14.9598,20.0,22.0,15.6,15.6,0.8827772
14.941254,14.950556,20.0,22.0,15.566667,15.566667,0.8813187
14.9319,14.941254,20.0,22.0,15.533334,15.533334,0.8798415
14.922499,14.9319,20.0,22.0,15.5,15.5,0.8783453
14.913055,14.922499,20.0,22.0,15.466666,15.466666,0.8768312
14.903574,14.913055,20.0,22.0,15.433333,15.433333,0.8752981
14.894059,14.903574,20.0,22.0,15.4,15.4,0.8737465
14.884515,14.894059,20.0,22.0,15.366667,15.366667,0.8721772
14.874945,14.884515,20.0,22.0,15.333333,15.333333,0.8705896
14.865353,14.874945,20.0,22.0,15.3,15.3,0.868984
14.8557415,14.865353,20.0,22.0,15.266666,15.266666,0.8673604
14.846115,14.8557415,20.0,22.0,15.233334,15.233334,0.86571914
14.836476,14.846115,20.0,22.0,15.2,15.2,0.86405945
14.826829,14.836476,20.0,22.0,15.166667,15.166667,0.8623825
14.817175,14.826829,20.0,22.0,15.133333,15.133333,0.8606882
14.807517,14.817175,20.0,22.0,15.1,15.1,0.85897595
14.797857,14.807517,20.0,22.0,15.066667,15.066667,0.8572464
14.788198,14.797857,20.0,22.0,15.033334,15.033334,0.85549957
14.778543,14.788198,20.0,22.0,15.0,15.0,0.85373545
14.768893,14.778543,20.0,22.0,15.05,15.05,0.8547388
14.7606945,14.768893,20.0,22.0,15.1,15.1,0.85573834
14.753883,14.7606945,20.0,22.0,15.15,15.15,0.8568308
14.748382,14.753883,20.0,22.0,15.2,15.2,0.8580099
14.744114,14.748382,20.0,22.0,15.25,15.25,0.8592699
14.741009,14.744114,20.0,22.0,15.3,15.3,0.8606019
14.738998,14.741009,20.0,22.0,15.35,15.35,0.86200017
14.738019,14.738998,20.0,22.0,15.4,15.4,0.8634577
14.73801,14.738019,20.0,22.0,15.45,15.45,0.86496884
14.738916,14.73801,20.0,22.0,15.5,15.5,0.86652815
14.740683,14.738916,20.0,22.0,15.55,15.55,0.8681301
14.743258,14.740683,20.0,22.0,15.6,15.6,0.8697693
14.746597,14.743258,20.0,22.0,15.65,15.65,0.8714415
14.750653,14.746597,20.0,22.0,15.7,15.7,0.8731416
14.755385,14.750653,20.0,22.0,15.75,15.75,0.8748659
14.760754,14.755385,20.0,22.0,15.8,15.8,0.876611
14.766721,14.760754,20.0,22.0,15.85,15.85,0.87837225
14.7732525,14.766721,20.0,22.0,15.9,15.9,0.88014656
14.780316,14.7732525,20.0,22.0,15.95,15.95,0.88193125
14.787882,14.780316,20.0,22.0,16.0,16.0,0.883723
14.79592,14.787882,20.0,22.0,16.05,16.05,0.8855193
14.804405,14.79592,20.0,22.0,16.1,16.1,0.8873178
14.813311,14.804405,20.0,22.0,16.15,16.15,0.8891156
14.822614,14.813311,20.0,22.0,16.2,16.2,0.8909111
14.832293,14.822614,20.0,22.0,16.25,16.25,0.8927023
14.842326,14.832293,20.0,22.0,16.3,16.3,0.89448726
14.852695,14.842326,20.0,22.0,16.35,16.35,0.896264
14.863382,14.852695,20.0,22.0,16.4,16.4,0.8980318
14.87437,14.863382,20.0,22.0,16.45,16.45,0.89978856
14.885642,14.87437,20.0,22.0,16.5,16.5,0.9015333
14.897184,14.885642,20.0,22.0,16.55,16.55,0.90326476
14.908983,14.897184,20.0,22.0,16.6,16.6,0.90498227
14.921025,14.908983,20.0,22.0,16.65,16.65,0.9066842
14.933299,14.921025,20.0,22.0,16.7,16.7,0.9083709
14.945792,14.933299,20.0,22.0,16.75,16.75,0.91003984
14.958494,14.945792,20.0,22.0,16.8,16.8,0.91169184
14.9713955,14.958494,20.0,22.0,16.85,16.85,0.9133254
14.984487,14.9713955,20.0,22.0,16.9,16.9,0.91494066
14.997759,14.984487,20.0,22.0,16.95,16.95,0.91653675
15.011204,14.997759,20.0,22.0,17.0,17.0,0.91811323
15.024814,15.011204,20.0,22.0,17.05,17.05,0.91967
15.038581,15.024814,20.0,22.0,17.1,17.1,0.92120624
15.052499,15.038581,20.0,22.0,17.15,17.15,0.9227219
15.066561,15.052499,20.0,22.0,17.2,17.2,0.92421705
15.080762,15.066561,20.0,22.0,17.25,17.25,0.9256912
15.095095,15.080762,20.0,22.0,17.3,17.3,0.9271445
15.109555,15.095095,20.0,22.0,17.35,17.35,0.9285765
15.124138,15.109555,20.0,22.0,17.4,17.4,0.92998725
15.138838,15.124138,20.0,22.0,17.45,17.45,0.9313767
15.15365,15.138838,20.0,22.0,17.5,17.5,0.93274474
15.168571,15.15365,20.0,22.0,17.55,17.55,0.93409145
15.183598,15.168571,20.0,22.0,17.6,17.6,0.935417
15.198724,15.183598,20.0,22.0,17.65,17.65,0.93672127
15.213947,15.198724,20.0,22.0,17.7,17.7,0.9380043
15.229264,15.213947,20.0,22.0,17.75,17.75,0.9392664
15.244672,15.229264,20.0,22.0,17.8,17.8,0.9405075
15.260167,15.244672,20.0,22.0,17.85,17.85,0.9417277
15.275746,15.260167,20.0,22.0,17.9,17.9,0.94292706
15.291408,15.275746,20.0,22.0,17.95,17.95,0.94410586
15.307147,15.291408,20.0,22.0,18.0,18.0,0.9452643
15.322964,15.307147,20.0,22.0,18.083334,18.083334,0.94686025
15.339527,15.322964,20.0,22.0,18.166666,18.166666,0.9484146
15.356801,15.339527,20.0,22.0,18.25,18.25,0.94994587
15.374746,15.356801,20.0,22.0,18.333334,18.333334,0.9514523
15.393329,15.374746,20.0,22.0,18.416666,18.416666,0.95293254
15.412513,15.393329,20.0,22.0,18.5,18.5,0.95438534
15.432267,15.412513,20.0,22.0,18.583334,18.583334,0.95580965
15.452561,15.432267,20.0,22.0,18.666666,18.666666,0.9572048
15.473368,15.452561,20.0,22.0,18.75,18.75,0.95856965
15.494658,15.473368,20.0,22.0,18.833334,18.833334,0.959904
15.516408,15.494658,20.0,22.0,18.916666,18.916666,0.96120733
15.538593,15.516408,20.0,22.0,19.0,19.0,0.96247935
15.561191,15.538593,20.0,22.0,19.083334,19.083334,0.96371996
15.58418,15.561191,20.0,22.0,19.166666,19.166666,0.96492887
15.60754,15.58418,20.0,22.0,19.25,19.25,0.9661063
15.631252,15.60754,20.0,22.0,19.333334,19.333334,0.9672522
15.655298,15.631252,20.0,22.0,19.416666,19.416666,0.9683669
15.679662,15.655298,20.0,22.0,19.5,19.5,0.9694504
15.704326,15.679662,20.0,22.0,19.583334,19.583334,0.9705034
15.729276,15.704326,20.0,22.0,19.666666,19.666666,0.97152597
15.754498,15.729276,20.0,22.0,19.75,19.75,0.9725185
15.779977,15.754498,20.0,22.0,19.833334,19.833334,0.97348154
15.805701,15.779977,20.0,22.0,19.916666,19.916666,0.9744154
15.831658,15.805701,20.0,22.0,20.0,20.0,0.97532076
15.857837,15.831658,20.0,22.0,20.083334,20.083334,0.97619814
