xn_0,xn_1,xn_2,xn_3,xn_4,xn_5,xn_6,xn_7,xn_8,xn_9,xn_10,xn_11,xn_12,xn_13,xn_14,xn_15,xn_16,xn_17,xn_18,xn_19,xn_20,xn_21,xn_22,xn_23,xn_24,xn_25,xn_26,xn_27,xn_28,xn_29,xn_30,xn_31,xn_32,y,ymin,ymax,d_0,d_1,d_obs,u,lamb_0,lamb_1,lamb_2,lamb_3,lamb_4,lamb_5,lamb_6,lamb_7,lamb_8,lamb_9,lamb_10,lamb_11,lamb_12,lamb_13,lamb_14,lamb_15,lamb_16,lamb_17,lamb_18,lamb_19,lamb_20,lamb_21,lamb_22,lamb_23,lamb_24,lamb_25,lamb_26,lamb_27,lamb_28,lamb_29,lamb_30,lamb_31,lamb_32
4.3575487,9.643707,16.057138,18.30084,3.9002743,1.55341,2.346216,0.14168009,-0.47532007,-1.0241718,0.51008797,0.57216424,11.853079,2.8853056,5.369805,-0.33268708,-0.55816925,-1.4363949,-0.7910277,6.999007,5.8885365,8.028874,3.2126265,-1.3598771,-3.8415813,1.6740437,18.961449,17.945503,15.594843,-0.5388367,21.181276,-1.534194,4.3347178,21.178,20.0,22.0,24.633333,8.226592,24.633333,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.367096,9.662071,16.066807,18.305075,3.9060268,1.5566902,2.3519468,0.13927245,-0.47789332,-1.0240095,0.5102163,0.5648188,11.850609,2.8830094,5.3679705,-0.3339795,-0.55663735,-1.4353027,-0.79054016,7.0091343,5.8965454,8.042309,3.222105,-1.3504572,-3.8394754,1.6770344,18.96307,17.946793,15.614273,-0.53830785,21.184565,-1.5356865,4.3408575,21.181276,20.0,22.0,24.666666,8.226592,24.666666,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.3766403,9.680435,16.076477,18.309317,3.9117775,1.559967,2.3576698,0.13685727,-0.48047325,-1.0238467,0.51033247,0.55746084,11.848139,2.8807087,5.3661327,-0.33527672,-0.5551017,-1.4342082,-0.7900515,7.019252,5.9045467,8.055737,3.2315884,-1.3410168,-3.8373528,1.680028,18.964705,17.94809,15.633824,-0.537776,21.187866,-1.5371823,4.3469877,21.184565,20.0,22.0,24.7,8.226592,24.7,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.3861866,9.698793,16.08615,18.313566,3.9175253,1.5632448,2.3633857,0.13443446,-0.4830592,-1.0236835,0.51043683,0.55008966,11.845671,2.8784037,5.3642936,-0.3365786,-0.55356264,-1.4331121,-0.78956234,7.0293627,5.9125395,8.069157,3.2410793,-1.3315578,-3.835214,1.6830235,18.966347,17.949396,15.653494,-0.53724134,21.191172,-1.5386832,4.353108,21.187866,20.0,22.0,24.733334,8.226592,24.733334,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.395728,9.71715,16.095827,18.317823,3.9232683,1.5665197,2.3690944,0.13200429,-0.48565087,-1.0235199,0.51052964,0.54270667,11.843199,2.8760939,5.3624525,-0.33788562,-0.5520207,-1.4320139,-0.7890729,7.039465,5.920521,8.082567,3.250576,-1.3220792,-3.8330588,1.6860161,18.968,17.950712,15.673279,-0.5367041,21.194494,-1.5401877,4.3592167,21.191172,20.0,22.0,24.766666,8.226592,24.766666,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.4052763,9.7355,16.105505,18.322088,3.9290142,1.5697918,2.3747954,0.12956646,-0.48824868,-1.0233555,0.51061076,0.53531045,11.840727,2.8737807,5.3606086,-0.3391965,-0.5504753,-1.4309137,-0.7885827,7.0495577,5.9284973,8.09597,3.2600803,-1.312582,-3.8308876,1.6890125,18.969662,17.952038,15.693181,-0.5361639,21.197824,-1.5416961,4.365316,21.194494,20.0,22.0,24.8,8.226592,24.8,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.414818,9.75385,16.115189,18.326363,3.9347496,1.5730643,2.3804884,0.12712151,-0.49085245,-1.0231905,0.51067966,0.5279018,11.838257,2.871463,5.358762,-0.34051228,-0.548926,-1.4298117,-0.7880919,7.059643,5.9364605,8.109365,3.2695904,-1.3030677,-3.828701,1.692008,18.971336,17.953373,15.713198,-0.53562135,21.201164,-1.5432084,4.371403,21.197824,20.0,22.0,24.833334,8.226592,24.833334,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.424364,9.772197,16.124872,18.33064,3.940486,1.576335,2.3861752,0.12466887,-0.49346176,-1.023025,0.5107376,0.5204807,11.835786,2.8691406,5.3569126,-0.34183323,-0.54737383,-1.4287074,-0.78760034,7.0697203,5.944417,8.122754,3.279108,-1.2935324,-3.8264987,1.6950064,18.973019,17.954718,15.73333,-0.53507596,21.204515,-1.5447252,4.3774824,21.201164,20.0,22.0,24.866667,8.226592,24.866667,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.4339075,9.790539,16.134556,18.334929,3.9462194,1.5796013,2.3918543,0.12220937,-0.49607697,-1.0228589,0.5107838,0.51304764,11.833314,2.8668137,5.355062,-0.34315825,-0.5458184,-1.4276011,-0.7871081,7.07979,5.952364,8.136132,3.2886276,-1.2839804,-3.8242812,1.6980028,18.974712,17.95607,15.753572,-0.534528,21.207874,-1.5462453,4.38355,21.204515,20.0,22.0,24.9,8.226592,24.9,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.4434547,9.808878,16.144247,18.339222,3.95195,1.5828695,2.397526,0.11974272,-0.49869797,-1.0226924,0.5108192,0.5056023,11.830843,2.8644829,5.3532085,-0.34448802,-0.5442598,-1.4264929,-0.7866152,7.0898514,5.9603033,8.149506,3.2981586,-1.2744088,-3.822048,1.7010012,18.976412,17.957434,15.773927,-0.5339772,21.21125,-1.5477695,4.3896093,21.207874,20.0,22.0,24.933332,8.226592,24.933332,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.4529963,9.827213,16.153938,18.343525,3.957675,1.586133,2.4031901,0.11726913,-0.5013244,-1.0225252,0.5108428,0.4981451,11.82837,2.8621483,5.351353,-0.34582108,-0.5426979,-1.4253823,-0.78612214,7.099907,5.9682302,8.16287,3.3076916,-1.2648196,-3.8197994,1.7039986,18.978125,17.958803,15.794394,-0.5334239,21.21463,-1.5492975,4.3956575,21.21125,20.0,22.0,24.966667,8.226592,24.966667,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.4625435,9.845549,16.163635,18.347836,3.9634018,1.5893984,2.4088483,0.11478838,-0.5039568,-1.0223575,0.51085603,0.49067575,11.825899,2.8598099,5.349496,-0.34715998,-0.5411324,-1.4242703,-0.7856281,7.109955,5.9761534,8.176228,3.317236,-1.2552128,-3.8175356,1.7070007,18.979849,17.960186,15.814969,-0.5328679,21.218021,-1.550829,4.401697,21.21463,20.0,22.0,25.0,8.226592,25.0,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.472084,9.863878,16.173336,18.35215,3.969119,1.592659,2.4144988,0.11230075,-0.50659466,-1.0221889,0.51085794,0.48319465,11.823428,2.8574667,5.347636,-0.34850222,-0.5395644,-1.4231563,-0.7851331,7.1199894,5.984063,8.189576,3.3267765,-1.2455893,-3.8152575,1.7099991,18.981577,17.961575,15.835654,-0.5323097,21.221424,-1.5523643,4.407726,21.218021,20.0,22.0,25.033333,8.226592,25.033333,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.4816303,9.882204,16.183035,18.356478,3.974843,1.5959225,2.420143,0.1098057,-0.509238,-1.0220203,0.5108486,0.4757015,11.820957,2.85512,5.345774,-0.3498491,-0.53799266,-1.4220405,-0.7846383,7.130026,5.991969,8.202919,3.3363342,-1.2359467,-3.8129642,1.7130051,18.983318,17.96297,15.856445,-0.53174883,21.224836,-1.5539038,4.413746,21.221424,20.0,22.0,25.066668,8.226592,25.066668,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.4911737,9.900529,16.192738,18.360813,3.9805555,1.5991783,2.4257798,0.10730398,-0.5118867,-1.0218508,0.51082915,0.468197,11.818485,2.852769,5.3439097,-0.35120034,-0.53641796,-1.4209223,-0.78414226,7.140045,5.9998627,8.216253,3.345892,-1.2262878,-3.810656,1.7160082,18.985067,17.964378,15.877346,-0.5311855,21.228258,-1.5554466,4.419755,21.224836,20.0,22.0,25.1,8.226592,25.1,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.500716,9.918848,16.202442,18.36515,3.98627,1.602437,2.4314094,0.104795605,-0.5145415,-1.0216806,0.5107981,0.46068138,11.816014,2.850414,5.342044,-0.35255563,-0.53484035,-1.4198024,-0.78364587,7.1500645,6.0077505,8.229581,3.3554573,-1.2166114,-3.8083332,1.7190094,18.986828,17.965792,15.898352,-0.5306196,21.231688,-1.5569932,4.4257555,21.228258,20.0,22.0,25.133333,8.226592,25.133333,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.5102587,9.937166,16.212152,18.369497,3.9919777,1.6056919,2.4370327,0.10228053,-0.51720107,-1.0215105,0.5107574,0.45315427,11.81354,2.8480554,5.3401756,-0.35391557,-0.5332596,-1.4186804,-0.78314877,7.1600704,6.015627,8.242902,3.3650246,-1.2069178,-3.8059964,1.7220144,18.988592,17.967215,15.919462,-0.5300515,21.235126,-1.5585432,4.431747,21.231688,20.0,22.0,25.166666,8.226592,25.166666,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.519802,9.955481,16.221865,18.373848,3.9976883,1.6089468,2.4426496,0.09975904,-0.51986635,-1.0213394,0.5107057,0.44561547,11.811068,2.845693,5.3383055,-0.3552794,-0.5316759,-1.4175566,-0.78265095,7.1700745,6.0234985,8.256214,3.3746014,-1.1972065,-3.8036447,1.7250204,18.990372,17.968647,15.940677,-0.5294808,21.238577,-1.560097,4.43773,21.235126,20.0,22.0,25.2,8.226592,25.2,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.5293455,9.973795,16.231575,18.37821,4.0033894,1.6122007,2.4482596,0.09723082,-0.52253723,-1.0211678,0.5106436,0.43806547,11.808598,2.8433266,5.336433,-0.3566472,-0.53008926,-1.4164315,-0.7821525,7.180067,6.0313616,8.269522,3.384184,-1.1874795,-3.8012786,1.7280245,18.992155,17.970087,15.961995,-0.5289078,21.242037,-1.5616539,4.4437027,21.238577,20.0,22.0,25.233334,8.226592,25.233334,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.538888,9.992102,16.241295,18.382576,4.0090933,1.6154528,2.4538634,0.09469575,-0.525213,-1.0209962,0.51057124,0.43050474,11.806124,2.8409567,5.3345585,-0.358019,-0.52849954,-1.4153042,-0.78165406,7.190056,6.039215,8.282821,3.3937683,-1.1777358,-3.7988992,1.7310295,18.993948,17.971535,15.983415,-0.5283324,21.245502,-1.5632147,4.4496665,21.242037,20.0,22.0,25.266666,8.226592,25.266666,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.5484304,10.010408,16.251015,18.38695,4.0147943,1.6187038,2.4594607,0.09215495,-0.5278938,-1.0208238,0.5104892,0.42293268,11.803652,2.8385823,5.3326817,-0.35939527,-0.5269068,-1.4141753,-0.7811547,7.200035,6.047061,8.296112,3.403366,-1.1679759,-3.7965057,1.7340374,18.99575,17.972988,16.004934,-0.52775455,21.24898,-1.5647787,4.4556212,21.245502,20.0,22.0,25.3,8.226592,25.3,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.55797,10.028713,16.260735,18.39133,4.0204887,1.6219511,2.4650512,0.08960745,-0.53057957,-1.0206507,0.5103961,0.41535002,11.801178,2.8362045,5.330803,-0.3607756,-0.52531147,-1.4130445,-0.7806546,7.2100067,6.0548973,8.309398,3.41296,-1.1581988,-3.7940989,1.7370453,18.99756,17.974453,16.026554,-0.5271743,21.252464,-1.5663462,4.461567,21.24898,20.0,22.0,25.333334,8.226592,25.333334,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.567518,10.047014,16.27046,18.395716,4.026188,1.6252003,2.470636,0.08705351,-0.53327096,-1.0204773,0.51029354,0.40775627,11.798706,2.8338232,5.3289227,-0.36215973,-0.5237132,-1.4119122,-0.780154,7.2199764,6.0627317,8.322678,3.4225674,-1.1484051,-3.7916777,1.7400551,18.999384,17.975924,16.048273,-0.5265915,21.255962,-1.5679175,4.467505,21.252464,20.0,22.0,25.366667,8.226592,25.366667,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.577053,10.06531,16.280188,18.400108,4.0318747,1.6284437,2.476214,0.0844934,-0.535967,-1.0203031,0.5101809,0.40015203,11.796232,2.831438,5.32704,-0.36354715,-0.5221121,-1.4107782,-0.77965343,7.229931,6.070551,8.335947,3.4321709,-1.1385975,-3.7892427,1.743062,19.001211,17.977407,16.070091,-0.5260068,21.259464,-1.5694919,4.4734325,21.255962,20.0,22.0,25.4,8.226592,25.4,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.586602,10.083607,16.289913,18.404512,4.03757,1.6316919,2.4817858,0.08192682,-0.5386685,-1.020129,0.51005816,0.39253682,11.793759,2.8290493,5.3251553,-0.36493933,-0.52050805,-1.4096419,-0.7791523,7.239889,6.078368,8.349215,3.4417896,-1.1287718,-3.786795,1.7460728,19.003046,17.978891,16.092009,-0.52541965,21.262978,-1.57107,4.479353,21.259464,20.0,22.0,25.433332,8.226592,25.433332,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.596136,10.101898,16.29964,18.408918,4.043248,1.6349316,2.487351,0.079354316,-0.5413748,-1.019954,0.5099262,0.38491118,11.7912855,2.8266568,5.3232684,-0.3663348,-0.5189012,-1.4085042,-0.77864957,7.2498283,6.086172,8.362471,3.4514084,-1.1189322,-3.7843337,1.7490807,19.00489,17.980387,16.114021,-0.52483046,21.266499,-1.5726506,4.4852633,21.262978,20.0,22.0,25.466667,8.226592,25.466667,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.6056833,10.120189,16.309376,18.41333,4.0489416,1.6381769,2.4929104,0.07677558,-0.5440862,-1.019779,0.509784,0.37727565,11.788813,2.824261,5.3213806,-0.36773467,-0.51729184,-1.4073648,-0.77814716,7.2597733,6.093977,8.375725,3.4610386,-1.1090746,-3.7818592,1.7520962,19.006744,17.98189,16.13613,-0.5242386,21.270031,-1.5742352,4.491167,21.266499,20.0,22.0,25.5,8.226592,25.5,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.61522,10.138473,16.31911,18.417753,4.054617,1.6414137,2.4984632,0.07419112,-0.54680204,-1.0196028,0.5096325,0.36962932,11.786338,2.8218617,5.31949,-0.36913753,-0.5156795,-1.4062238,-0.77764374,7.269699,6.1017647,8.388969,3.470663,-1.0992041,-3.7793717,1.755105,19.008606,17.983402,16.158333,-0.5236446,21.273571,-1.5758226,4.49706,21.270031,20.0,22.0,25.533333,8.226592,25.533333,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.6247663,10.156759,16.32885,18.42218,4.060298,1.6446571,2.5040107,0.07160002,-0.5495229,-1.0194267,0.5094715,0.36197317,11.783865,2.819459,5.317599,-0.37054467,-0.5140643,-1.4050813,-0.77714056,7.2796288,6.1095514,8.402208,3.480301,-1.0893164,-3.7768705,1.7581196,19.010475,17.98492,16.180632,-0.52304834,21.277117,-1.5774137,4.502947,21.273571,20.0,22.0,25.566668,8.226592,25.566668,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.634306,10.175039,16.338593,18.426609,4.065976,1.647893,2.509552,0.069003165,-0.5522485,-1.0192496,0.5093012,0.35430646,11.781391,2.8170526,5.315705,-0.3719554,-0.5124466,-1.4039371,-0.7766361,7.289547,6.1173306,8.4154415,3.4899426,-1.0794139,-3.7743573,1.7611341,19.012354,17.986444,16.203024,-0.5224502,21.280674,-1.5790076,4.508824,21.277117,20.0,22.0,25.6,8.226592,25.6,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.6438446,10.193318,16.348333,18.43105,4.0716476,1.6511307,2.515087,0.06640059,-0.5549791,-1.0190722,0.5091214,0.34662956,11.778917,2.814643,5.3138084,-0.37336987,-0.510826,-1.4027904,-0.7761315,7.2994576,6.125099,8.428667,3.499586,-1.0694976,-3.7718313,1.7641459,19.014238,17.98798,16.22551,-0.5218499,21.284237,-1.5806049,4.5146933,21.280674,20.0,22.0,25.633333,8.226592,25.633333,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.653389,10.211596,16.358078,18.435495,4.077323,1.6543655,2.520617,0.06379184,-0.5577141,-1.0188947,0.50893205,0.3389427,11.776445,2.8122299,5.3119106,-0.3747884,-0.50920296,-1.401643,-0.7756262,7.309366,6.132862,8.441887,3.5092373,-1.0595651,-3.7692924,1.7671614,19.016132,17.98952,16.248085,-0.5212473,21.287811,-1.5822053,4.5205536,21.284237,20.0,22.0,25.666666,8.226592,25.666666,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
4.662925,10.229868,16.367825,18.439949,4.0829926,1.6575985,2.5261405,0.061177373,-0.5604538,-1.0187163,0.5087335,0.33124667,11.77397,2.8098128,5.3100114,-0.37620974,-0.5075775,-1.4004936,-0.7751205,7.3192635,6.1406174,8.455101,3.5188942,-1.0496182,-3.7667406,1.7701759,19.018034,17.991066,16.270754,-0.52064264,21.291391,-1.5838087,4.5264063,21.287811,20.0,22.0,25.7,8.226592,25.7,1.0,0.0,0.0,0.10554999,-0.10554999,0.0,0.0,0.0,0.0109061375,-0.0109061375,0.0,0.0,0.0,0.0,0.027948739,-0.027948739,0.0,0.0,0.0,0.0,0.03204387,-0.03204387,0.0030757887,-0.0030757887,0.0,0.0,0.019626372,-0.019626372,0.0,0.0,0.0063348906,-0.0063348906,0.00092138647,-0.00092138647
